No,year,month,day,hour,pm2.5
6236,2010,9,17,19,14
6237,2010,9,17,20,12
6238,2010,9,17,21,8
6239,2010,9,17,22,6
6240,2010,9,17,23,31
6241,2010,9,18,0,26
6242,2010,9,18,1,20
6243,2010,9,18,2,19
6244,2010,9,18,3,16
6245,2010,9,18,4,17
6246,2010,9,18,5,14
6247,2010,9,18,6,12
6248,2010,9,18,7,5
6249,2010,9,18,8,20
6250,2010,9,18,9,5
6251,2010,9,18,10,20
6252,2010,9,18,11,23
6253,2010,9,18,12,33
6254,2010,9,18,13,21
6255,2010,9,18,14,3
6256,2010,9,18,15,6
6257,2010,9,18,16,27
6258,2010,9,18,17,23
6259,2010,9,18,18,35
6260,2010,9,18,19,48
6261,2010,9,18,20,54
6262,2010,9,18,21,44
6263,2010,9,18,22,44
6264,2010,9,18,23,24
6265,2010,9,19,0,34
6266,2010,9,19,1,45
6267,2010,9,19,2,54
6268,2010,9,19,3,55
6269,2010,9,19,4,55
6270,2010,9,19,5,55
6271,2010,9,19,6,55
6272,2010,9,19,7,84
6273,2010,9,19,8,106
6274,2010,9,19,9,73
6275,2010,9,19,10,87
6276,2010,9,19,11,118
6277,2010,9,19,12,138
6278,2010,9,19,13,118
6279,2010,9,19,14,79
6280,2010,9,19,15,70
6281,2010,9,19,16,49
6282,2010,9,19,17,37
6283,2010,9,19,18,47
6289,2010,9,20,0,84
6290,2010,9,20,1,91
6291,2010,9,20,2,82
6292,2010,9,20,3,76
6293,2010,9,20,4,129
6294,2010,9,20,5,147
6295,2010,9,20,6,115
6296,2010,9,20,7,121
6297,2010,9,20,8,109
6298,2010,9,20,9,99
6299,2010,9,20,10,121
6300,2010,9,20,11,119
6301,2010,9,20,12,124
6302,2010,9,20,13,143
6303,2010,9,20,14,128
6304,2010,9,20,15,106
6305,2010,9,20,16,101
6306,2010,9,20,17,57
6307,2010,9,20,18,48
6308,2010,9,20,19,34
6309,2010,9,20,20,35
6310,2010,9,20,21,52
6311,2010,9,20,22,56
6312,2010,9,20,23,49
6313,2010,9,21,0,28
6314,2010,9,21,1,20
6315,2010,9,21,2,11
6316,2010,9,21,3,1
6317,2010,9,21,4,4
6473,2010,9,27,16,45
6550,2010,9,30,21,209
6551,2010,9,30,22,204
6552,2010,9,30,23,222
6553,2010,10,1,0,231
6554,2010,10,1,1,268
6555,2010,10,1,2,258
6556,2010,10,1,3,196
6557,2010,10,1,4,192
6558,2010,10,1,5,165
6559,2010,10,1,6,156
6560,2010,10,1,7,155
6561,2010,10,1,8,162
6562,2010,10,1,9,211
6563,2010,10,1,10,274
6564,2010,10,1,11,266
6565,2010,10,1,12,225
6566,2010,10,1,13,194
6567,2010,10,1,14,203
6568,2010,10,1,15,224
6569,2010,10,1,16,234
6570,2010,10,1,17,259
6571,2010,10,1,18,247
6572,2010,10,1,19,266
6573,2010,10,1,20,237
6574,2010,10,1,21,243
6575,2010,10,1,22,242
6576,2010,10,1,23,256
6577,2010,10,2,0,168
6578,2010,10,2,1,74
6579,2010,10,2,2,67
6580,2010,10,2,3,80
6581,2010,10,2,4,75
6582,2010,10,2,5,54
6583,2010,10,2,6,47
6584,2010,10,2,7,51
6585,2010,10,2,8,47
6586,2010,10,2,9,34
6587,2010,10,2,10,22
6588,2010,10,2,11,9
6589,2010,10,2,12,11
6590,2010,10,2,13,12
6591,2010,10,2,14,11
6592,2010,10,2,15,7
6593,2010,10,2,16,3
6594,2010,10,2,17,5
6595,2010,10,2,18,7
6596,2010,10,2,19,6
6597,2010,10,2,20,10
6598,2010,10,2,21,13
6599,2010,10,2,22,16
6600,2010,10,2,23,12
6601,2010,10,3,0,12
6602,2010,10,3,1,13
6603,2010,10,3,2,12
6604,2010,10,3,3,12
6605,2010,10,3,4,13
6606,2010,10,3,5,12
6607,2010,10,3,6,12
6608,2010,10,3,7,13
6609,2010,10,3,8,10
6610,2010,10,3,9,12
6611,2010,10,3,10,13
6612,2010,10,3,11,12
6613,2010,10,3,12,11
6614,2010,10,3,13,11
6615,2010,10,3,14,10
6616,2010,10,3,15,8
6617,2010,10,3,16,6
6618,2010,10,3,17,5
6619,2010,10,3,18,6
6620,2010,10,3,19,8
6621,2010,10,3,20,7
6622,2010,10,3,21,7
6623,2010,10,3,22,8
6624,2010,10,3,23,7
6625,2010,10,4,0,9
6626,2010,10,4,1,23
6627,2010,10,4,2,21
6628,2010,10,4,3,25
6629,2010,10,4,4,22
6630,2010,10,4,5,14
6631,2010,10,4,6,22
6632,2010,10,4,7,27
6633,2010,10,4,8,22
6634,2010,10,4,9,14
6635,2010,10,4,10,19
6636,2010,10,4,11,15
6637,2010,10,4,12,17
6638,2010,10,4,13,21
6639,2010,10,4,14,24
6640,2010,10,4,15,24
6641,2010,10,4,16,26
6642,2010,10,4,17,24
6643,2010,10,4,18,25
6644,2010,10,4,19,27
6645,2010,10,4,20,38
6646,2010,10,4,21,47
6647,2010,10,4,22,41
6648,2010,10,4,23,42
6649,2010,10,5,0,85
6650,2010,10,5,1,88
6651,2010,10,5,2,90
6652,2010,10,5,3,73
6653,2010,10,5,4,57
6654,2010,10,5,5,50
6655,2010,10,5,6,43
6656,2010,10,5,7,52
6657,2010,10,5,8,52
6658,2010,10,5,9,31
6659,2010,10,5,10,38
6660,2010,10,5,11,44
6661,2010,10,5,12,39
6662,2010,10,5,13,43
6663,2010,10,5,14,55
6664,2010,10,5,15,56
6665,2010,10,5,16,60
6666,2010,10,5,17,72
6667,2010,10,5,18,80
6668,2010,10,5,19,99
6669,2010,10,5,20,133
6670,2010,10,5,21,166
6671,2010,10,5,22,152
6672,2010,10,5,23,192
6673,2010,10,6,0,206
6674,2010,10,6,1,260
6675,2010,10,6,2,217
6676,2010,10,6,3,170
6677,2010,10,6,4,151
6678,2010,10,6,5,136
6679,2010,10,6,6,115
6680,2010,10,6,7,144
6681,2010,10,6,8,154
6682,2010,10,6,9,198
6683,2010,10,6,10,252
6684,2010,10,6,11,263
6685,2010,10,6,12,243
6686,2010,10,6,13,217
6687,2010,10,6,14,256
6688,2010,10,6,15,284
6689,2010,10,6,16,252
6690,2010,10,6,17,264
6691,2010,10,6,18,320
6692,2010,10,6,19,372
6693,2010,10,6,20,435
6694,2010,10,6,21,503
6695,2010,10,6,22,534
6696,2010,10,6,23,506
6697,2010,10,7,0,505
6698,2010,10,7,1,465
6699,2010,10,7,2,468
6700,2010,10,7,3,449
6701,2010,10,7,4,418
6702,2010,10,7,5,405
6703,2010,10,7,6,374
6704,2010,10,7,7,388
6705,2010,10,7,8,384
6706,2010,10,7,9,384
6707,2010,10,7,10,381
6708,2010,10,7,11,359
6709,2010,10,7,12,369
6710,2010,10,7,13,355
6711,2010,10,7,14,348
6712,2010,10,7,15,344
6713,2010,10,7,16,330
6714,2010,10,7,17,279
6715,2010,10,7,18,252
6716,2010,10,7,19,287
6717,2010,10,7,20,327
6718,2010,10,7,21,365
6719,2010,10,7,22,391
6720,2010,10,7,23,423
6721,2010,10,8,0,429
6722,2010,10,8,1,439
6723,2010,10,8,2,458
6724,2010,10,8,3,436
6725,2010,10,8,4,431
6726,2010,10,8,5,408
6727,2010,10,8,6,387
6728,2010,10,8,7,349
6729,2010,10,8,8,332
6730,2010,10,8,9,348
6731,2010,10,8,10,350
6732,2010,10,8,11,344
6733,2010,10,8,12,369
6734,2010,10,8,13,406
6735,2010,10,8,14,422
6736,2010,10,8,15,310
6737,2010,10,8,16,175
6738,2010,10,8,17,253
6739,2010,10,8,18,263
6740,2010,10,8,19,223
6741,2010,10,8,20,400
6742,2010,10,8,21,470
6743,2010,10,8,22,459
6744,2010,10,8,23,378
6745,2010,10,9,0,290
6746,2010,10,9,1,290
6747,2010,10,9,2,287
6748,2010,10,9,3,283
6749,2010,10,9,4,283
6750,2010,10,9,5,337
6751,2010,10,9,6,329
6752,2010,10,9,7,311
6753,2010,10,9,8,318
6754,2010,10,9,9,335
6755,2010,10,9,10,324
6756,2010,10,9,11,307
6757,2010,10,9,12,323
6758,2010,10,9,13,350
6759,2010,10,9,14,374
6760,2010,10,9,15,396
6761,2010,10,9,16,435
6762,2010,10,9,17,412
6763,2010,10,9,18,449
6764,2010,10,9,19,429
6765,2010,10,9,20,411
6766,2010,10,9,21,430
6767,2010,10,9,22,431
6768,2010,10,9,23,440
6769,2010,10,10,0,434
6770,2010,10,10,1,438
6771,2010,10,10,2,416
6772,2010,10,10,3,417
6773,2010,10,10,4,394
6774,2010,10,10,5,380
6775,2010,10,10,6,376
6776,2010,10,10,7,385
6777,2010,10,10,8,383
6778,2010,10,10,9,397
6779,2010,10,10,10,392
6780,2010,10,10,11,408
6781,2010,10,10,12,428
6782,2010,10,10,13,420
6783,2010,10,10,14,399
6784,2010,10,10,15,391
6785,2010,10,10,16,393
6786,2010,10,10,17,415
6787,2010,10,10,18,395
6788,2010,10,10,19,420
6789,2010,10,10,20,414
6790,2010,10,10,21,394
6791,2010,10,10,22,348
6792,2010,10,10,23,74
6793,2010,10,11,0,32
6794,2010,10,11,1,17
6795,2010,10,11,2,6
6796,2010,10,11,3,5
6797,2010,10,11,4,4
6798,2010,10,11,5,6
6799,2010,10,11,6,8
6800,2010,10,11,7,16
6801,2010,10,11,8,2
6802,2010,10,11,9,4
6803,2010,10,11,10,7
6804,2010,10,11,11,5
6805,2010,10,11,12,4
6806,2010,10,11,13,7
6807,2010,10,11,14,7
6808,2010,10,11,15,7
6809,2010,10,11,16,10
6810,2010,10,11,17,10
6811,2010,10,11,18,13
6812,2010,10,11,19,17
6813,2010,10,11,20,9
6814,2010,10,11,21,11
6815,2010,10,11,22,21
6816,2010,10,11,23,21
6817,2010,10,12,0,37
6818,2010,10,12,1,30
6819,2010,10,12,2,45
6820,2010,10,12,3,56
6821,2010,10,12,4,42
6822,2010,10,12,5,51
6823,2010,10,12,6,33
6824,2010,10,12,7,48
6825,2010,10,12,8,42
6826,2010,10,12,9,32
6827,2010,10,12,10,29
6828,2010,10,12,11,31
6829,2010,10,12,12,22
6830,2010,10,12,13,24
6833,2010,10,12,16,40
6834,2010,10,12,17,32
6835,2010,10,12,18,45
6836,2010,10,12,19,55
6837,2010,10,12,20,75
6838,2010,10,12,21,107
6839,2010,10,12,22,125
6840,2010,10,12,23,154
6841,2010,10,13,0,168
6842,2010,10,13,1,187
6843,2010,10,13,2,163
6844,2010,10,13,3,143
6845,2010,10,13,4,118
6846,2010,10,13,5,111
6847,2010,10,13,6,99
6848,2010,10,13,7,86
6849,2010,10,13,8,66
6850,2010,10,13,9,56
6851,2010,10,13,10,55
6852,2010,10,13,11,63
6853,2010,10,13,12,67
6854,2010,10,13,13,70
6855,2010,10,13,14,91
6856,2010,10,13,15,107
6857,2010,10,13,16,137
6858,2010,10,13,17,102
6859,2010,10,13,18,114
6860,2010,10,13,19,148
6861,2010,10,13,20,164
6862,2010,10,13,21,193
6863,2010,10,13,22,164
6864,2010,10,13,23,118
6865,2010,10,14,0,41
6866,2010,10,14,1,17
6867,2010,10,14,2,13
6868,2010,10,14,3,13
6869,2010,10,14,4,10
6870,2010,10,14,5,5
6871,2010,10,14,6,2
6872,2010,10,14,7,7
6873,2010,10,14,8,22
6874,2010,10,14,9,12
6875,2010,10,14,10,22
6876,2010,10,14,11,11
6877,2010,10,14,12,16
6878,2010,10,14,13,18
6879,2010,10,14,14,7
6880,2010,10,14,15,17
6881,2010,10,14,16,11
6882,2010,10,14,17,18
6883,2010,10,14,18,21
6884,2010,10,14,19,16
6885,2010,10,14,20,22
6886,2010,10,14,21,13
6887,2010,10,14,22,21
6888,2010,10,14,23,30
6889,2010,10,15,0,19
6890,2010,10,15,1,19
6891,2010,10,15,2,15
6892,2010,10,15,3,18
6893,2010,10,15,4,56
6894,2010,10,15,5,38
6895,2010,10,15,6,18
6896,2010,10,15,7,48
6897,2010,10,15,8,37
6898,2010,10,15,9,19
6899,2010,10,15,10,9
6900,2010,10,15,11,8
6901,2010,10,15,12,23
6902,2010,10,15,13,24
6903,2010,10,15,14,26
6904,2010,10,15,15,31
6905,2010,10,15,16,46
6906,2010,10,15,17,67
6907,2010,10,15,18,73
6908,2010,10,15,19,67
6909,2010,10,15,20,71
6910,2010,10,15,21,64
6911,2010,10,15,22,77
6912,2010,10,15,23,71
6913,2010,10,16,0,111
6914,2010,10,16,1,125
6915,2010,10,16,2,133
6916,2010,10,16,3,134
6917,2010,10,16,4,143
6918,2010,10,16,5,123
6919,2010,10,16,6,97
6920,2010,10,16,7,73
6921,2010,10,16,8,37
6922,2010,10,16,9,34
6923,2010,10,16,10,63
6924,2010,10,16,11,106
6925,2010,10,16,12,123
6926,2010,10,16,13,79
6927,2010,10,16,14,50
6928,2010,10,16,15,46
6929,2010,10,16,16,45
6930,2010,10,16,17,47
6931,2010,10,16,18,49
6932,2010,10,16,19,53
6933,2010,10,16,20,49
6934,2010,10,16,21,46
6935,2010,10,16,22,32
6936,2010,10,16,23,32
6937,2010,10,17,0,23
6938,2010,10,17,1,31
6939,2010,10,17,2,27
6940,2010,10,17,3,24
6941,2010,10,17,4,20
6942,2010,10,17,5,23
6943,2010,10,17,6,34
6944,2010,10,17,7,34
6945,2010,10,17,8,44
6946,2010,10,17,9,41
6947,2010,10,17,10,39
6948,2010,10,17,11,38
6949,2010,10,17,12,40
6950,2010,10,17,13,46
6951,2010,10,17,14,47
6952,2010,10,17,15,44
6953,2010,10,17,16,51
6954,2010,10,17,17,64
6955,2010,10,17,18,59
6956,2010,10,17,19,64
6957,2010,10,17,20,62
6958,2010,10,17,21,73
6959,2010,10,17,22,80
6960,2010,10,17,23,89
6961,2010,10,18,0,81
6962,2010,10,18,1,73
6963,2010,10,18,2,92
6964,2010,10,18,3,86
6965,2010,10,18,4,90
6966,2010,10,18,5,80
6967,2010,10,18,6,71
6968,2010,10,18,7,83
6969,2010,10,18,8,77
6970,2010,10,18,9,69
6971,2010,10,18,10,64
6972,2010,10,18,11,66
6973,2010,10,18,12,71
6974,2010,10,18,13,75
6975,2010,10,18,14,79
6976,2010,10,18,15,75
6977,2010,10,18,16,68
6978,2010,10,18,17,64
6979,2010,10,18,18,50
6980,2010,10,18,19,47
6981,2010,10,18,20,47
6982,2010,10,18,21,41
6983,2010,10,18,22,38
6984,2010,10,18,23,39
6985,2010,10,19,0,42
6986,2010,10,19,1,43
6987,2010,10,19,2,40
6988,2010,10,19,3,45
6989,2010,10,19,4,52
6990,2010,10,19,5,57
6991,2010,10,19,6,61
6992,2010,10,19,7,57
6993,2010,10,19,8,63
6994,2010,10,19,9,73
6995,2010,10,19,10,60
6996,2010,10,19,11,81
6997,2010,10,19,12,79
6998,2010,10,19,13,89
6999,2010,10,19,14,93
7000,2010,10,19,15,87
7001,2010,10,19,16,93
7002,2010,10,19,17,84
7003,2010,10,19,18,79
7004,2010,10,19,19,89
7005,2010,10,19,20,88
7006,2010,10,19,21,82
7007,2010,10,19,22,92
7008,2010,10,19,23,91
7009,2010,10,20,0,83
7010,2010,10,20,1,80
7011,2010,10,20,2,82
7012,2010,10,20,3,88
7013,2010,10,20,4,92
7014,2010,10,20,5,81
7015,2010,10,20,6,79
7016,2010,10,20,7,86
7017,2010,10,20,8,84
7018,2010,10,20,9,75
7019,2010,10,20,10,82
7020,2010,10,20,11,89
7021,2010,10,20,12,74
7022,2010,10,20,13,87
7023,2010,10,20,14,79
7024,2010,10,20,15,81
7025,2010,10,20,16,78
7026,2010,10,20,17,73
7027,2010,10,20,18,80
7028,2010,10,20,19,74
7029,2010,10,20,20,85
7030,2010,10,20,21,91
7031,2010,10,20,22,86
7032,2010,10,20,23,84
7033,2010,10,21,0,88
7034,2010,10,21,1,92
7035,2010,10,21,2,93
7036,2010,10,21,3,98
7037,2010,10,21,4,101
7038,2010,10,21,5,102
7039,2010,10,21,6,95
7040,2010,10,21,7,100
7041,2010,10,21,8,103
7042,2010,10,21,9,115
7043,2010,10,21,10,130
7044,2010,10,21,11,140
7045,2010,10,21,12,154
7046,2010,10,21,13,172
7047,2010,10,21,14,151
7048,2010,10,21,15,127
7049,2010,10,21,16,109
7050,2010,10,21,17,105
7051,2010,10,21,18,96
7052,2010,10,21,19,115
7053,2010,10,21,20,161
7054,2010,10,21,21,180
7055,2010,10,21,22,179
7056,2010,10,21,23,179
7057,2010,10,22,0,184
7058,2010,10,22,1,176
7059,2010,10,22,2,164
7060,2010,10,22,3,152
7061,2010,10,22,4,143
7062,2010,10,22,5,142
7063,2010,10,22,6,137
7064,2010,10,22,7,145
7065,2010,10,22,8,146
7066,2010,10,22,9,147
7067,2010,10,22,10,154
7068,2010,10,22,11,161
7069,2010,10,22,12,165
7070,2010,10,22,13,161
7071,2010,10,22,14,162
7072,2010,10,22,15,182
7073,2010,10,22,16,201
7074,2010,10,22,17,197
7075,2010,10,22,18,201
7076,2010,10,22,19,195
7077,2010,10,22,20,204
7078,2010,10,22,21,187
7079,2010,10,22,22,174
7080,2010,10,22,23,174
7081,2010,10,23,0,178
7082,2010,10,23,1,164
7083,2010,10,23,2,158
7084,2010,10,23,3,158
7085,2010,10,23,4,158
7086,2010,10,23,5,160
7087,2010,10,23,6,164
7088,2010,10,23,7,167
7089,2010,10,23,8,173
7090,2010,10,23,9,179
7091,2010,10,23,10,188
7092,2010,10,23,11,194
7093,2010,10,23,12,225
7094,2010,10,23,13,252
7095,2010,10,23,14,257
7096,2010,10,23,15,260
7097,2010,10,23,16,271
7098,2010,10,23,17,265
7099,2010,10,23,18,271
7100,2010,10,23,19,273
7101,2010,10,23,20,261
7102,2010,10,23,21,275
7103,2010,10,23,22,278
7104,2010,10,23,23,270
7105,2010,10,24,0,262
7106,2010,10,24,1,256
7107,2010,10,24,2,251
7108,2010,10,24,3,259
7109,2010,10,24,4,260
7110,2010,10,24,5,252
7111,2010,10,24,6,234
7112,2010,10,24,7,212
7113,2010,10,24,8,218
7114,2010,10,24,9,63
7115,2010,10,24,10,13
7116,2010,10,24,11,11
7117,2010,10,24,12,12
7118,2010,10,24,13,12
7119,2010,10,24,14,8
7120,2010,10,24,15,9
7121,2010,10,24,16,10
7122,2010,10,24,17,11
7123,2010,10,24,18,13
7124,2010,10,24,19,17
7125,2010,10,24,20,11
7126,2010,10,24,21,12
7127,2010,10,24,22,14
7128,2010,10,24,23,15
7129,2010,10,25,0,12
7130,2010,10,25,1,10
7131,2010,10,25,2,10
7132,2010,10,25,3,8
7133,2010,10,25,4,6
7134,2010,10,25,5,7
7135,2010,10,25,6,16
7136,2010,10,25,7,10
7137,2010,10,25,8,17
7138,2010,10,25,9,15
7139,2010,10,25,10,15
7140,2010,10,25,11,14
7141,2010,10,25,12,11
7142,2010,10,25,13,12
7143,2010,10,25,14,12
7144,2010,10,25,15,7
7145,2010,10,25,16,6
7146,2010,10,25,17,8
7147,2010,10,25,18,12
7148,2010,10,25,19,14
7149,2010,10,25,20,14
7150,2010,10,25,21,11
7151,2010,10,25,22,9
7152,2010,10,25,23,11
7153,2010,10,26,0,8
7154,2010,10,26,1,9
7155,2010,10,26,2,7
7156,2010,10,26,3,4
7157,2010,10,26,4,6
7158,2010,10,26,5,4
7159,2010,10,26,6,4
7160,2010,10,26,7,5
7161,2010,10,26,8,6
7162,2010,10,26,9,7
7163,2010,10,26,10,8
7164,2010,10,26,11,9
7165,2010,10,26,12,10
7166,2010,10,26,13,8
7167,2010,10,26,14,9
7168,2010,10,26,15,12
7169,2010,10,26,16,11
7170,2010,10,26,17,8
7171,2010,10,26,18,19
7172,2010,10,26,19,28
7173,2010,10,26,20,35
7174,2010,10,26,21,32
7175,2010,10,26,22,29
7176,2010,10,26,23,35
7177,2010,10,27,0,41
7178,2010,10,27,1,42
7179,2010,10,27,2,46
7180,2010,10,27,3,68
7181,2010,10,27,4,80
7182,2010,10,27,5,76
7183,2010,10,27,6,74
7184,2010,10,27,7,88
7185,2010,10,27,8,92
7186,2010,10,27,9,82
7187,2010,10,27,10,69
7188,2010,10,27,11,73
7189,2010,10,27,12,71
7190,2010,10,27,13,89
7191,2010,10,27,14,83
7192,2010,10,27,15,77
7193,2010,10,27,16,97
7194,2010,10,27,17,90
7195,2010,10,27,18,88
7196,2010,10,27,19,101
7197,2010,10,27,20,112
7198,2010,10,27,21,124
7199,2010,10,27,22,158
7200,2010,10,27,23,164
7201,2010,10,28,0,176
7202,2010,10,28,1,189
7203,2010,10,28,2,174
7204,2010,10,28,3,107
7205,2010,10,28,4,111
7206,2010,10,28,5,91
7207,2010,10,28,6,89
7208,2010,10,28,7,82
7209,2010,10,28,8,76
7210,2010,10,28,9,83
7211,2010,10,28,10,83
7212,2010,10,28,11,67
7213,2010,10,28,12,45
7214,2010,10,28,13,42
7215,2010,10,28,14,37
7216,2010,10,28,15,44
7217,2010,10,28,16,38
7218,2010,10,28,17,59
7219,2010,10,28,18,34
7220,2010,10,28,19,48
7221,2010,10,28,20,48
7222,2010,10,28,21,41
7223,2010,10,28,22,41
7224,2010,10,28,23,50
7225,2010,10,29,0,47
7226,2010,10,29,1,67
7227,2010,10,29,2,76
7228,2010,10,29,3,79
7229,2010,10,29,4,72
7230,2010,10,29,5,88
7231,2010,10,29,6,72
7232,2010,10,29,7,76
7233,2010,10,29,8,93
7234,2010,10,29,9,66
7235,2010,10,29,10,49
7236,2010,10,29,11,60
7237,2010,10,29,12,40
7238,2010,10,29,13,34
7239,2010,10,29,14,21
7240,2010,10,29,15,19
7241,2010,10,29,16,20
7242,2010,10,29,17,24
7243,2010,10,29,18,31
7244,2010,10,29,19,31
7245,2010,10,29,20,42
7246,2010,10,29,21,49
7247,2010,10,29,22,44
7248,2010,10,29,23,51
7249,2010,10,30,0,52
7250,2010,10,30,1,69
7251,2010,10,30,2,75
7252,2010,10,30,3,69
7253,2010,10,30,4,57
7254,2010,10,30,5,47
7255,2010,10,30,6,51
7256,2010,10,30,7,48
7257,2010,10,30,8,45
7258,2010,10,30,9,38
7259,2010,10,30,10,34
7260,2010,10,30,11,39
7261,2010,10,30,12,38
7262,2010,10,30,13,23
7263,2010,10,30,14,12
7264,2010,10,30,15,9
7265,2010,10,30,16,15
7266,2010,10,30,17,24
7267,2010,10,30,18,45
7268,2010,10,30,19,102
7269,2010,10,30,20,101
7270,2010,10,30,21,92
7271,2010,10,30,22,68
7272,2010,10,30,23,64
7273,2010,10,31,0,101
7274,2010,10,31,1,102
7275,2010,10,31,2,129
7276,2010,10,31,3,123
7277,2010,10,31,4,117
7278,2010,10,31,5,76
7279,2010,10,31,6,51
7280,2010,10,31,7,57
7281,2010,10,31,8,47
7282,2010,10,31,9,47
7283,2010,10,31,10,53
7284,2010,10,31,11,64
7285,2010,10,31,12,57
7286,2010,10,31,13,60
7287,2010,10,31,14,42
7288,2010,10,31,15,30
7289,2010,10,31,16,22
7290,2010,10,31,17,24
7291,2010,10,31,18,76
7292,2010,10,31,19,111
7293,2010,10,31,20,98
7294,2010,10,31,21,89
7295,2010,10,31,22,77
7296,2010,10,31,23,92
7297,2010,11,1,0,84
7298,2010,11,1,1,83
7299,2010,11,1,2,71
7300,2010,11,1,3,64
7301,2010,11,1,4,86
7302,2010,11,1,5,61
7303,2010,11,1,6,58
7304,2010,11,1,7,60
7305,2010,11,1,8,41
7360,2010,11,3,15,50
7361,2010,11,3,16,42
7362,2010,11,3,17,61
7363,2010,11,3,18,75
7364,2010,11,3,19,109
7365,2010,11,3,20,143
7366,2010,11,3,21,167
7367,2010,11,3,22,183
7368,2010,11,3,23,154
7369,2010,11,4,0,127
7370,2010,11,4,1,94
7371,2010,11,4,2,86
7372,2010,11,4,3,51
7373,2010,11,4,4,95
7374,2010,11,4,5,85
7375,2010,11,4,6,53
7376,2010,11,4,7,56
7377,2010,11,4,8,55
7378,2010,11,4,9,50
7379,2010,11,4,10,41
7380,2010,11,4,11,39
7381,2010,11,4,12,30
7382,2010,11,4,13,34
7383,2010,11,4,14,43
7384,2010,11,4,15,52
7385,2010,11,4,16,44
7386,2010,11,4,17,39
7387,2010,11,4,18,43
7388,2010,11,4,19,53
7389,2010,11,4,20,63
7390,2010,11,4,21,91
7391,2010,11,4,22,119
7392,2010,11,4,23,136
7393,2010,11,5,0,144
7394,2010,11,5,1,148
7395,2010,11,5,2,130
7396,2010,11,5,3,98
7397,2010,11,5,4,70
7398,2010,11,5,5,95
7399,2010,11,5,6,79
7400,2010,11,5,7,67
7401,2010,11,5,8,52
7402,2010,11,5,9,54
7403,2010,11,5,10,53
7404,2010,11,5,11,49
7405,2010,11,5,12,51
7406,2010,11,5,13,52
7407,2010,11,5,14,58
7408,2010,11,5,15,83
7409,2010,11,5,16,98
7410,2010,11,5,17,86
7411,2010,11,5,18,95
7412,2010,11,5,19,129
7413,2010,11,5,20,154
7414,2010,11,5,21,172
7415,2010,11,5,22,187
7416,2010,11,5,23,232
7417,2010,11,6,0,238
7418,2010,11,6,1,227
7419,2010,11,6,2,221
7420,2010,11,6,3,195
7421,2010,11,6,4,122
7422,2010,11,6,5,143
7423,2010,11,6,6,147
7424,2010,11,6,7,124
7425,2010,11,6,8,127
7426,2010,11,6,9,122
7427,2010,11,6,10,164
7428,2010,11,6,11,249
7429,2010,11,6,12,272
7430,2010,11,6,13,298
7431,2010,11,6,14,314
7432,2010,11,6,15,307
7433,2010,11,6,16,352
7434,2010,11,6,17,374
7435,2010,11,6,18,366
7436,2010,11,6,19,381
7437,2010,11,6,20,400
7438,2010,11,6,21,419
7439,2010,11,6,22,463
7440,2010,11,6,23,481
7441,2010,11,7,0,466
7442,2010,11,7,1,479
7443,2010,11,7,2,343
7444,2010,11,7,3,95
7445,2010,11,7,4,34
7446,2010,11,7,5,18
7447,2010,11,7,6,20
7448,2010,11,7,7,14
7449,2010,11,7,8,12
7450,2010,11,7,9,11
7451,2010,11,7,10,13
7452,2010,11,7,11,16
7453,2010,11,7,12,17
7454,2010,11,7,13,11
7455,2010,11,7,14,15
7456,2010,11,7,15,14
7457,2010,11,7,16,13
7458,2010,11,7,17,16
7459,2010,11,7,18,10
7460,2010,11,7,19,10
7461,2010,11,7,20,9
7462,2010,11,7,21,10
7463,2010,11,7,22,10
7464,2010,11,7,23,9
7465,2010,11,8,0,18
7466,2010,11,8,1,15
7467,2010,11,8,2,14
7468,2010,11,8,3,13
7469,2010,11,8,4,12
7470,2010,11,8,5,7
7471,2010,11,8,6,7
7472,2010,11,8,7,9
7473,2010,11,8,8,7
7474,2010,11,8,9,7
7475,2010,11,8,10,8
7476,2010,11,8,11,10
7477,2010,11,8,12,10
7478,2010,11,8,13,6
7479,2010,11,8,14,6
7480,2010,11,8,15,8
7481,2010,11,8,16,7
7482,2010,11,8,17,10
7483,2010,11,8,18,17
7484,2010,11,8,19,19
7485,2010,11,8,20,21
7486,2010,11,8,21,42
7487,2010,11,8,22,23
7488,2010,11,8,23,13
7489,2010,11,9,0,21
7490,2010,11,9,1,25
7491,2010,11,9,2,16
7492,2010,11,9,3,15
7493,2010,11,9,4,12
7494,2010,11,9,5,19
7495,2010,11,9,6,21
7496,2010,11,9,7,39
7497,2010,11,9,8,45
7498,2010,11,9,9,25
7499,2010,11,9,10,31
7500,2010,11,9,11,47
7501,2010,11,9,12,75
7502,2010,11,9,13,75
7503,2010,11,9,14,71
7504,2010,11,9,15,62
7505,2010,11,9,16,57
7506,2010,11,9,17,66
7507,2010,11,9,18,78
7508,2010,11,9,19,99
7509,2010,11,9,20,111
7510,2010,11,9,21,128
7511,2010,11,9,22,146
7512,2010,11,9,23,140
7513,2010,11,10,0,144
7514,2010,11,10,1,142
7515,2010,11,10,2,143
7516,2010,11,10,3,129
7517,2010,11,10,4,114
7518,2010,11,10,5,94
7519,2010,11,10,6,70
7520,2010,11,10,7,99
7521,2010,11,10,8,89
7522,2010,11,10,9,80
7523,2010,11,10,10,59
7524,2010,11,10,11,77
7525,2010,11,10,12,97
